Date,Scheme_Code,Scheme_Name,NAV,Fund_House,Scheme_Category
2014-02-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4381,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-04,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5533,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-04,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16.886,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,32.9965,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-04,125497,SBI Small Cap Fund - Direct Plan - Growth,13.4717,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-05,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.4861,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4443,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5806,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-05,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16.9623,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0271,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-05,125497,SBI Small Cap Fund - Direct Plan - Growth,13.5431,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-06,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.4906,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4505,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-06,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.6157,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-06,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16.9746,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0351,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-06,125497,SBI Small Cap Fund - Direct Plan - Growth,13.5883,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-07,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.5266,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4568,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-07,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.6364,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-07,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.0349,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0979,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-07,125497,SBI Small Cap Fund - Direct Plan - Growth,13.5552,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-09,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4692,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-10,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.4875,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4754,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-10,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.7039,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-10,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.0094,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.1096,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-10,125497,SBI Small Cap Fund - Direct Plan - Growth,13.7402,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-11,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.5698,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4816,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-11,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.7273,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-11,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.0838,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0822,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-11,125497,SBI Small Cap Fund - Direct Plan - Growth,13.6983,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-12,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.6409,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.4878,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.7487,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-12,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.1504,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0892,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-12,125497,SBI Small Cap Fund - Direct Plan - Growth,13.6874,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-13,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.4582,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.494,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-13,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.7594,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-13,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,16.9622,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0386,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-13,125497,SBI Small Cap Fund - Direct Plan - Growth,13.678,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-14,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.5321,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5002,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-14,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.785,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-14,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.0933,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.0458,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-14,125497,SBI Small Cap Fund - Direct Plan - Growth,13.5948,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-16,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5127,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-17,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.5667,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5189,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-17,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4821,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-17,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.1245,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-17,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.1427,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-17,125497,SBI Small Cap Fund - Direct Plan - Growth,13.6423,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-18,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.7053,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5252,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-18,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5059,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-18,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.3448,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.2698,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-18,125497,SBI Small Cap Fund - Direct Plan - Growth,13.6801,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-19,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.8192,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5314,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-19,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.4558,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.2091,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-19,125497,SBI Small Cap Fund - Direct Plan - Growth,13.801,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-20,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.7635,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5376,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-20,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5667,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-20,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.3602,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.2042,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-20,125497,SBI Small Cap Fund - Direct Plan - Growth,13.8913,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-21,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,14.9225,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-21,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5438,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-21,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5927,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-21,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.534,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-21,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.2961,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-21,125497,SBI Small Cap Fund - Direct Plan - Growth,14.037,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-23,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5563,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-24,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.0174,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-24,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5625,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-24,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.6626,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-24,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.6829,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-24,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.4027,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-24,125497,SBI Small Cap Fund - Direct Plan - Growth,14.1905,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-25,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.0578,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-25,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.569,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-25,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.687,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-25,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.7507,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-25,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.443,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-25,125497,SBI Small Cap Fund - Direct Plan - Growth,14.2704,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-26,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.1423,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-26,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5753,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-26,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.7081,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-26,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.8435,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-26,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.5375,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-26,125497,SBI Small Cap Fund - Direct Plan - Growth,14.1733,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-02-27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5816,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-28,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.2367,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-02-28,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.5879,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-02-28,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.7646,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-02-28,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.9986,Axis Mutual Fund,Equity Scheme - ELSS
2014-02-28,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.4958,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-02-28,125497,SBI Small Cap Fund - Direct Plan - Growth,14.2102,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-02,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6005,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-03,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.108,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-03,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6068,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-03,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4879,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-03,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,17.9248,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-03,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.4822,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-03,125497,SBI Small Cap Fund - Direct Plan - Growth,14.2753,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-04,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.3215,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-04,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6132,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-04,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.4922,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-04,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.0637,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-04,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.6518,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-04,125497,SBI Small Cap Fund - Direct Plan - Growth,14.4166,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-05,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.4493,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-05,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6196,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-05,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5515,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-05,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.1757,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-05,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.72,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-05,125497,SBI Small Cap Fund - Direct Plan - Growth,14.5448,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-06,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.624,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-06,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.626,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-06,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.5859,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-06,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.338,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-06,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.822,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-06,125497,SBI Small Cap Fund - Direct Plan - Growth,14.6678,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-07,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.7893,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-07,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6326,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-07,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.6353,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-07,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.4912,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-07,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.8733,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-07,125497,SBI Small Cap Fund - Direct Plan - Growth,14.5275,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-09,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6458,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-10,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.8336,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-10,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6523,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-10,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.746,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-10,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.5498,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-10,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.8479,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-10,125497,SBI Small Cap Fund - Direct Plan - Growth,14.5576,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-11,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.7797,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-11,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6589,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-11,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.8533,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-11,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.5457,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-11,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.9443,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-11,125497,SBI Small Cap Fund - Direct Plan - Growth,14.6449,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-12,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.775,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-12,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6656,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-12,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.8563,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-12,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.6535,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-12,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.918,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-12,125497,SBI Small Cap Fund - Direct Plan - Growth,14.7175,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-13,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.7414,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-13,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6724,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-13,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.9202,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-13,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.6354,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-13,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.8708,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-13,125497,SBI Small Cap Fund - Direct Plan - Growth,14.7121,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-14,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.7305,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-14,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6792,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-14,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,103.9564,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-14,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.6636,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-14,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.8191,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-14,125497,SBI Small Cap Fund - Direct Plan - Growth,14.6527,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-17,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.6993,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-18,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.856,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-18,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.7062,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-18,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,104.0619,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-18,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.7905,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-18,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.8637,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-18,125497,SBI Small Cap Fund - Direct Plan - Growth,14.7961,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-19,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.8849,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-19,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.7131,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-19,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,104.0916,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-19,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.8426,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-19,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.908,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-19,125497,SBI Small Cap Fund - Direct Plan - Growth,14.7118,SBI Mutual Fund,Equity Scheme - Small Cap Fund
2014-03-20,118632,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,15.7631,Nippon India Mutual Fund,Equity Scheme - Large Cap Fund
2014-03-20,119092,HDFC Money Market Fund - Growth Option - Direct Plan,26.7201,HDFC Mutual Fund,Debt Scheme - Money Market Fund
2014-03-20,119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,104.0972,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund
2014-03-20,120503,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,18.8054,Axis Mutual Fund,Equity Scheme - ELSS
2014-03-20,120841,quant Mid Cap Fund - Growth Option - Direct Plan,33.9027,quant Mutual Fund,Equity Scheme - Mid Cap Fund
2014-03-20,125497,SBI Small Cap Fund - Direct Plan - Growth,14.8045,SBI Mutual Fund,Equity Scheme - Small Cap Fund
